601.8846153846154, 1095.4981684981683
611.9761904761905, 1109.7690854119428
615.357142857143, 1095.457482993197
612.5, 1080.422857142857
617.25, 1113.375
621.9, 1095.6
632.5833333333334, 1107.7083333333333
637, 1099.5
641.75, 1069.25
637, 1081
651.5909090909091, 1065.1613636363638
649.8, 1076.9
661.625, 1093.6
669.4333333333333, 1106.6733333333334
676, 1100.0701058201057
684.1428571428571, 1107.7785714285717
692.5, 1096.0625
702.5, 1085.6783333333333
711.9705882352941, 1099.8888888888887
718.5, 1104.1666666666667
725.75, 1085.1464285714287
731.125, 1073.7410714285713
729.5, 1091.25
740.3571428571429, 1071.715873015873
736.6666666666666, 1086.2083333333333
738, 1093.875
752.3, 1074.12
759.8333333333334, 1068.5
757.5, 2197.5
776.1428571428571, 1080.5476190476188
780.5, 1064.8333333333333
789.6904761904761, 1112.8095238095239
794, 1099.0208333333333
799.3823529411765, 1116.503267973856
803.6666666666666, 1097.4285714285713
800.5, 1124
808.8333333333334, 1085.5666666666668
813.1153846153846, 1071.9153846153847
809.5, 1104.5
818.1666666666666, 1064.8333333333333
825.3333333333334, 1081.6666666666667
828.6666666666666, 1067.4166666666667
836.9, 1087.95
837.8333333333334, 1077.138888888889
838, 1066.7222222222222
846.3, 1021.4962962962962
847.6111111111111, 1034.3043209876544
848.5, 1057.5
858.5, 1101.4444444444446
862.5, 1121.9166666666665
870.5, 1122.2
879.25, 1079.1583333333333
883.3, 1090.3
883.1, 1066.1
889.3888888888889, 1101.0502645502645
892.5, 1082.388888888889
896.3, 1069.85
898.8333333333334, 1060.3333333333333
904, 1084.78516313933
908.6428571428571, 1060.482142857143
908.6428571428571, 1071.642857142857
912.921052631579, 1098.4473684210527
912, 1083.75
915, 1109.9722222222222
921.7727272727273, 1054.3181818181818
921.5, 1037.1000000000001
929.3, 1065.9
929.5, 1087.475
927.1666666666666, 1100.5
932.1666666666666, 1072.5
939.7, 1059.1200000000001
937, 1017.7857142857142
937.5, 1029.1666666666667
944.1666666666666, 1046.2083333333333
945.9166666666666, 1067.5416666666667
950.75, 1054.0833333333333
953.9761904761905, 1083.0595238095234
956.9444444444445, 1093.0555555555557
960.8846153846154, 1062.6256410256408
961.75, 1051.5
966.4166666666666, 1075.4583333333333
971, 1092.1625
969.5, 1061.5
975.25, 1095.25
970.5, 1042
975.5, 1073.088888888889
976.1666666666666, 1084
981.5, 1090.8
990.3181818181819, 2189
986.9, 1053.3285714285714
993.5, 1109.5
995, 2175.5
996.5, 2188.1666666666665
997.1666666666666, 2202.5
1000, 2210.6
1007.1666666666666, 1093.9777777777776
1004, 1086.65
1015.7142857142857, 1047.5
1015.2272727272727, 1061.5
1013.8333333333334, 1072.5
1019.5, 1025
1020.3, 1034.9
1022.2142857142857, 1051.1964285714287
1025.3, 1063.2
1031, 1093.25
1041.2333333333331, 1059.76
1042.5, 1028.3000000000002
1042.5, 1042.7
1044.1666666666667, 1049.2222222222224
1050.7380952380952, 1075.9841269841268
1053.1923076923076, 1060.8461538461538
1059.590909090909, 1043.2222222222224
1058.9, 1026.5
1061.5, 1056.7083333333333
1064.5, 1068.8333333333333
1068.409090909091, 2214.109090909091
1074.6666666666667, 1035.2916666666667
1075.9444444444443, 1049.726851851852
1073, 1021.5
1079.735294117647, 2239.9411764705883
1079.2, 1063.1
1081.7, 1076.5
1080.2857142857144, 1089.0357142857142
1080.5, 2231
1089.1666666666667, 1094.3333333333333
1088.5, 1062.4458333333332
1091.1666666666667, 1078.3333333333333
1096.3, 1108.6875
1100.3333333333333, 1091.6499999999999
1097.8333333333333, 1057.8333333333333
1106.1153846153845, 1105.2472527472528
1111.7, 1091.0422222222223
1111.6666666666667, 1077.0357142857144
1119.5, 1102.9666666666667
1124.7, 1094.7875
1135.8750000000002, 1101.96875
1142.5, 1109.24
1143.3333333333333, 1092.6666666666667
1142.5, 1100.5
1156.7631578947369, 1101.6842105263156
1157.7222222222222, 1084.711111111111
1157.5, 1051.25
1159, 1065.4
1157.5, 1072.5
1164.25, 1034.671875
1164.5, 1024.4027777777776
1176.2142857142858, 1077.9142857142858
1180.8333333333333, 1092.3333333333333
1187.5, 1004.4772727272727
1189.642857142857, 1021.3061224489795
1192.3, 1034.2
1191.7222222222222, 1045.7222222222222
1191.7222222222222, 1056.7222222222222
1191.8076923076924, 1068.6923076923076
1194.5666666666666, 1078.7
1198.357142857143, 1088.9007936507937
1193.5, 1003.5
1200.888888888889, 1104.8333333333333
1199.1666666666667, 1027.1666666666667
1199, 1040.5
1199, 1051.5
1199.5, 1059.2777777777778
1201, 1072
1211.3947368421052, 1092.4511278195491
1215.7857142857142, 1075.7857142857142
1220.5, 1070
1223.357142857143, 1089.5714285714284
1231.3823529411766, 1039.3991596638655
1232.1923076923076, 1054.076923076923
1230.5, 1064.888888888889
1230.357142857143, 1075.2142857142858
1231.6666666666667, 1012.2708333333334
1231.9285714285713, 1025.357142857143
1231.9545454545455, 1086.590909090909
1237.9285714285713, 2181.6428571428573
1242.3947368421052, 1063.4052631578945
1239.1666666666667, 1077.8333333333333
1239.5, 1090.375
1239.5, 1101.5
1242, 1047.6833333333334
1247.357142857143, 2175.551020408163
1247.1, 2189.2
1253.3461538461538, 1076.317094017094
1255.5, 1082.7916666666665
1257.5, 1059.7636363636361
1266.1666666666667, 1073.5666666666668
1269.0555555555557, 1058.0111111111112
1274.7941176470588, 927.5
1275, 942.1
1275, 953.1
1274.9, 964.1
1277.3333333333333, 979.0092592592592
1276.8333333333333, 994.3888888888889
1279.5, 1005.6
1280.1, 1016.07
